time,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,compassAngle,gpsX,gpsY,truePosX,truePosY
859.10000,-0.01119,-0.03764,9.69041,0.00026,-0.00643,-0.00671,1.59236,-54.70248,-104.73868,-55.50126,-104.72444,-0.00
859.15000,0.03472,0.01191,9.79523,0.00067,-0.00683,-0.00351,1.59262,-54.28611,-104.74673,-55.08483,-104.73222,0.00
859.20000,0.06960,-0.01240,9.79398,0.00086,-0.00497,-0.00401,1.59278,-53.86980,-104.75482,-54.66838,-104.74003,0.00
859.25000,0.08576,-0.04775,9.86109,-0.00046,-0.00214,-0.00498,1.59302,-53.45346,-104.76287,-54.25189,-104.74791,0.00
859.30000,0.08289,-0.08343,9.84817,-0.00124,0.00046,-0.00709,1.59332,-53.03704,-104.77103,-53.83535,-104.75586,0.00
859.35000,0.06951,-0.09022,9.88332,-0.00135,0.00209,-0.00766,1.59370,-52.62052,-104.77934,-53.41878,-104.76399,0.00
859.40000,0.05241,-0.05125,9.87991,-0.00010,0.00255,-0.00612,1.59405,-52.20394,-104.78790,-53.00220,-104.77232,0.00
859.45000,0.03801,-0.02155,9.76189,0.00116,0.00206,-0.00460,1.59431,-51.78733,-104.79663,-52.58563,-104.78079,-0.00
859.50000,0.03017,0.02770,9.83240,0.00171,0.00108,-0.00168,1.59446,-51.37073,-104.80543,-52.16908,-104.78938,-0.00
859.55000,0.02932,0.03489,9.73509,0.00157,0.00008,-0.00074,1.59450,-50.95415,-104.81422,-51.75254,-104.79797,0.00
859.60000,0.03335,0.01868,9.81085,0.00034,-0.00063,-0.00058,1.59453,-50.53760,-104.82290,-51.33602,-104.80654,-0.00
859.65000,0.03910,0.03944,9.89024,-0.00013,-0.00091,0.00111,1.59452,-50.12108,-104.83153,-50.91950,-104.81512,-0.00
859.70000,0.04481,0.05525,9.85895,0.00033,-0.00081,0.00273,1.59442,-49.70458,-104.84009,-50.50298,-104.82368,-0.00
859.75000,0.04844,0.10191,9.83654,0.00103,-0.00049,0.00623,1.59419,-49.28807,-104.84853,-50.08646,-104.83221,-0.01
859.80000,0.04894,0.14477,9.78276,0.00189,-0.00011,0.00955,1.59378,-48.87156,-104.85678,-49.66993,-104.84060,-0.01
859.85000,0.04750,0.15207,9.76727,0.00166,0.00018,0.01146,1.59324,-48.45502,-104.86470,-49.25339,-104.84877,-0.00
859.90000,0.04593,0.12383,9.85921,0.00046,0.00032,0.01125,1.59266,-48.03847,-104.87224,-48.83684,-104.85664,-0.00
859.95000,0.04409,0.05571,9.73952,-0.00124,0.00030,0.00848,1.59217,-47.62191,-104.87944,-48.42029,-104.86423,-0.00
860.00000,0.04328,0.00989,9.75040,-0.00231,0.00020,0.00610,1.59182,-47.20534,-104.88643,-48.00373,-104.87163,0.00
860.05000,0.04241,-0.02093,9.75596,-0.00199,0.00007,0.00375,1.59158,-46.78877,-104.89338,-47.58717,-104.87892,-0.00
860.10000,0.04242,0.03627,9.81364,-0.00041,-0.00004,0.00590,1.59135,-46.37220,-104.90034,-47.17062,-104.88622,-0.01
860.15000,0.04213,0.12660,9.82046,0.00223,-0.00009,0.01000,1.59095,-45.95564,-104.90732,-46.75406,-104.89345,-0.01
860.20000,0.04260,0.14971,9.85916,0.00297,-0.00009,0.01185,1.59038,-45.53908,-104.91406,-46.33751,-104.90045,-0.00
860.25000,0.04380,0.10526,9.87975,0.00109,-0.00008,0.01026,1.58982,-45.12251,-104.92042,-45.92095,-104.90712,-0.00
860.30000,0.04494,0.03306,9.73748,-0.00157,-0.00005,0.00680,1.58940,-44.70594,-104.92647,-45.50438,-104.91353,-0.00
860.35000,0.04457,0.03343,9.76018,-0.00232,-0.00001,0.00657,1.58908,-44.28937,-104.93237,-45.08781,-104.91983,-0.00
860.40000,0.04403,0.06981,9.86728,-0.00054,0.00003,0.00817,1.58871,-43.87279,-104.93824,-44.67123,-104.92603,-0.01
860.45000,0.04346,0.10890,9.79625,0.00127,0.00005,0.01051,1.58824,-43.45621,-104.94396,-44.25466,-104.93210,-0.00
860.50000,0.04327,0.12386,9.73923,0.00182,0.00005,0.01151,1.58768,-43.03963,-104.94945,-43.83808,-104.93794,-0.00
860.55000,-0.52865,-2.25997,11.90850,0.12195,-0.07825,-0.02303,1.58810,-42.62304,-104.95464,-43.42169,-104.94449,-0.00
860.60000,0.39996,2.65290,7.56272,-0.01319,0.00483,0.02030,1.58723,-42.20709,-104.96207,-43.00570,-104.95101,-0.01
860.65000,0.59678,0.52464,9.25434,-0.04093,0.02072,0.01267,1.58660,-41.79167,-104.96875,-42.58895,-104.95572,-0.00
860.70000,0.15851,0.13321,9.71748,-0.04030,0.02696,0.01309,1.58593,-41.37483,-104.97230,-42.17188,-104.96005,-0.00
860.75000,-0.03849,-0.17963,10.06520,-0.02091,0.02110,0.01231,1.58530,-40.95731,-104.97509,-41.75487,-104.96439,-0.00
860.80000,-0.11637,-0.20707,10.02541,-0.00196,0.00984,0.01090,1.58472,-40.53985,-104.97810,-41.33805,-104.96881,-0.00
860.85000,-0.10910,-0.09245,10.07564,0.00764,-0.00058,0.00951,1.58422,-40.12272,-104.98162,-40.92141,-104.97323,-0.00
860.90000,-0.04976,0.06388,9.94827,0.00872,-0.00670,0.01018,1.58374,-39.70599,-104.98548,-40.50491,-104.97754,-0.00
860.95000,0.01911,0.15127,9.79076,0.00556,-0.00802,0.01077,1.58321,-39.28954,-104.98934,-40.08844,-104.98159,-0.01
861.00000,0.06929,0.18983,9.69001,0.00168,-0.00596,0.01254,1.58262,-38.87321,-104.99287,-39.67196,-104.98535,-0.00
861.05000,0.09106,0.16410,9.67107,-0.00068,-0.00260,0.01276,1.58198,-38.45684,-104.99598,-39.25542,-104.98878,-0.01
861.10000,0.08738,0.13218,9.72320,-0.00171,0.00034,0.01314,1.58133,-38.04038,-104.99864,-38.83883,-104.99192,-0.00
861.15000,0.06940,0.09779,9.80153,-0.00140,0.00199,0.01248,1.58069,-37.62380,-105.00097,-38.42219,-104.99477,-0.00
861.20000,0.04943,0.07122,9.79263,-0.00097,0.00228,0.01148,1.58009,-37.20714,-105.00302,-38.00555,-104.99737,-0.00
861.25000,0.03608,0.05873,9.81313,-0.00051,0.00166,0.01036,1.57955,-36.79045,-105.00487,-37.58890,-104.99974,-0.00
861.30000,0.03061,0.07234,9.82209,-0.00002,0.00072,0.01039,1.57904,-36.37377,-105.00657,-37.17227,-105.00192,-0.00
861.35000,0.03143,0.10106,9.85454,0.00066,-0.00008,0.01131,1.57850,-35.95711,-105.00812,-36.75817,-105.00295,-0.00
861.40000,-7.17144,4.75698,16.52286,-0.39620,-0.24127,-0.01823,1.57946,-35.54049,-105.00945,-36.35724,-104.99749,-0.01
861.45000,4.64331,-2.53829,6.02698,-0.18297,-0.13700,0.00622,1.57944,-35.14251,-105.00090,-35.94651,-104.99482,-0.00
861.50000,2.41210,-3.11508,6.02556,0.03001,0.00438,0.00865,1.57890,-34.73659,-104.99271,-35.53186,-104.99621,-0.00
861.55000,1.84764,-2.84051,6.66462,0.21919,0.12496,0.00366,1.57872,-34.32340,-104.99179,-35.11505,-105.00073,-0.00
861.60000,1.30694,-1.73172,8.22738,0.33060,0.18595,0.00408,1.57871,-33.90557,-104.99794,-34.69624,-105.00784,-0.00
861.65000,-0.32574,2.23280,11.55596,0.17678,0.13654,0.00940,1.57826,-33.48414,-105.00972,-34.27683,-105.01366,-0.00
861.70000,-1.13429,2.34717,12.18254,0.02102,0.06120,0.00960,1.57776,-33.06191,-105.01962,-33.85876,-105.01633,-0.00
861.75000,0.02393,6.51400,19.18848,-0.50356,0.17695,0.01383,1.57778,-32.64200,-105.02356,-33.44331,-105.01113,-0.01
861.80000,0.81528,-0.78787,9.39953,-0.33803,0.10608,-0.00285,1.57756,-32.22453,-105.01550,-33.02355,-105.00302,-0.00
861.85000,-1.96093,-4.15826,4.57638,-0.06208,-0.00934,0.00315,1.57760,-31.80261,-104.99940,-32.60593,-104.99956,-0.00
861.90000,-1.38358,-3.63711,4.69793,0.16758,-0.09898,0.00522,1.57725,-31.38385,-104.99198,-32.19047,-105.00151,-0.00
861.95000,-1.03443,-2.91964,5.34264,0.35577,-0.17186,0.00518,1.57679,-30.96907,-104.99381,-31.77643,-105.00772,-0.00
862.00000,0.02008,0.31389,9.38400,0.30316,-0.15660,0.01314,1.57611,-30.55710,-105.00336,-31.36282,-105.01528,-0.00
862.05000,0.75653,2.80026,11.96528,0.12714,-0.10391,0.00741,1.57569,-30.14636,-105.01610,-30.94851,-105.01905,-0.00
862.10000,1.12999,2.35026,12.81723,-0.02910,-0.03788,0.00892,1.57531,-29.73442,-105.02348,-30.53297,-105.01967,-0.01
862.15000,0.96163,1.10442,12.34434,-0.09296,0.02056,0.01249,1.57476,-29.32027,-105.02457,-30.11635,-105.01870,-0.01
862.20000,0.59389,-0.03867,11.16196,-0.07534,0.05532,0.01454,1.57405,-28.90386,-105.02180,-29.69902,-105.01749,-0.00
862.25000,0.19630,-0.51496,10.00181,-0.03110,0.06311,0.01238,1.57337,-28.48587,-105.01820,-29.28142,-105.01658,-0.00
862.30000,-0.12236,-0.45126,9.14264,0.00358,0.04957,0.01049,1.57282,-28.06721,-105.01551,-28.86390,-105.01607,-0.00
862.35000,-0.30087,-0.17493,8.78387,0.01795,0.02519,0.00906,1.57234,-27.64869,-105.01407,-28.44672,-105.01571,-0.00
862.40000,-0.32090,0.07252,8.99565,0.01612,0.00055,0.00863,1.57191,-27.23083,-105.01331,-28.02996,-105.01522,-0.00
862.45000,-0.22275,0.17958,9.26606,0.00764,-0.01680,0.00806,1.57149,-26.81383,-105.01260,-27.61355,-105.01442,-0.00
862.50000,-0.07024,0.19141,9.70050,0.00008,-0.02374,0.00885,1.57107,-26.39753,-105.01151,-27.19730,-105.01331,-0.00
862.55000,0.07062,0.14020,10.07564,-0.00322,-0.02123,0.00911,1.57062,-25.98164,-105.00997,-26.78106,-105.01194,-0.00
862.60000,0.16050,0.06859,10.06938,-0.00352,-0.01292,0.00836,1.57018,-25.56580,-105.00801,-26.36470,-105.01034,-0.00
862.65000,0.18572,-0.00292,10.13680,-0.00262,-0.00315,0.00585,1.56983,-25.14976,-105.00583,-25.94819,-105.00857,-0.00
862.70000,0.16136,-0.00139,10.02081,-0.00127,0.00459,0.00546,1.56956,-24.73340,-105.00358,-25.53154,-105.00673,-0.00
862.75000,0.10592,0.01237,9.83338,0.00034,0.00851,0.00490,1.56930,-24.31674,-105.00137,-25.11480,-105.00481,-0.00
862.80000,0.04936,0.06183,9.87372,0.00120,0.00855,0.00669,1.56902,-23.89989,-104.99912,-24.69804,-105.00283,0.00
862.85000,-7.86075,3.79480,14.54956,-0.28106,-0.14269,-0.02394,1.56953,-23.48298,-104.99680,-24.29272,-104.99630,-0.00
862.90000,3.06236,0.42324,10.60950,-0.33912,-0.22485,-0.01175,1.57011,-23.07573,-104.99028,-23.88693,-104.98735,0.00
862.95000,3.15170,-3.30994,5.49193,-0.11037,-0.08069,-0.00226,1.57013,-22.67524,-104.97578,-23.47470,-104.98233,0.00
863.00000,2.27429,-3.34215,6.16879,0.09964,0.05590,-0.00602,1.57034,-22.26642,-104.96655,-23.05931,-104.98125,0.00
863.05000,1.81836,-2.97088,6.88512,0.28510,0.16665,-0.01356,1.57102,-21.85150,-104.96530,-22.64164,-104.98354,0.00
863.10000,0.93239,-0.99899,9.24141,0.31502,0.19010,-0.01089,1.57189,-21.43198,-104.97141,-22.22209,-104.98833,-0.00
863.15000,-0.80024,2.34590,11.99516,0.15578,0.12631,-0.00691,1.57237,-21.00929,-104.98276,-21.80274,-104.99142,-0.00
863.20000,-1.41022,4.96168,15.77201,-0.19645,0.12174,-0.01000,1.57305,-20.58704,-104.99089,-21.38659,-104.98818,-0.00
863.25000,1.47646,3.51841,15.71473,-0.44590,0.15239,-0.00402,1.57369,-20.16840,-104.99031,-20.96817,-104.97937,0.00
863.30000,-1.68246,-3.67531,5.54847,-0.15563,0.01532,-0.01195,1.57430,-19.74822,-104.97551,-20.54978,-104.97285,-0.00
863.35000,-1.62671,-3.68235,4.96253,0.07692,-0.08508,-0.00729,1.57467,-19.32821,-104.96441,-20.13397,-104.97173,-0.00
863.40000,-1.03987,-3.08121,5.25396,0.27292,-0.15845,-0.00518,1.57481,-18.91274,-104.96251,-19.71966,-104.97528,-0.00
863.45000,-0.01705,-0.71753,8.59818,0.29292,-0.14936,0.00424,1.57461,-18.50029,-104.96862,-19.30578,-104.98125,-0.00
863.50000,0.67904,2.24881,11.05330,0.14435,-0.10264,0.00161,1.57444,-18.08907,-104.97918,-18.89125,-104.98482,-0.00
863.55000,0.98123,2.10811,12.24101,0.00140,-0.04154,0.00114,1.57440,-17.67685,-104.98663,-18.47566,-104.98550,-0.00
863.60000,0.89804,1.07140,12.17454,-0.07039,0.01289,0.00163,1.57433,-17.26262,-104.98867,-18.05910,-104.98464,-0.00
863.65000,0.57443,0.05173,11.29590,-0.06921,0.04684,0.00301,1.57421,-16.84637,-104.98709,-17.64189,-104.98355,-0.00
863.70000,0.21744,-0.41654,10.31051,-0.03461,0.05645,0.00359,1.57403,-16.42864,-104.98456,-17.22440,-104.98286,-0.00
863.75000,-0.07515,-0.42684,9.43018,-0.00176,0.04634,0.00369,1.57385,-16.01023,-104.98273,-16.80695,-104.98267,-0.00
863.80000,-7.70111,-3.54409,13.70063,0.29222,-0.11740,0.04234,1.57254,-15.59187,-104.98199,-16.40136,-104.98731,0.00
863.85000,3.44060,0.14638,8.51239,0.26767,-0.17150,0.01384,1.57139,-15.18315,-104.98546,-15.99349,-104.99300,0.00
863.90000,2.59126,3.12214,5.41465,0.05161,-0.05315,0.00005,1.57135,-14.78087,-104.99607,-15.57988,-104.99421,0.00
863.95000,1.75002,3.01957,6.40263,-0.14878,0.06200,0.00188,1.57129,-14.36974,-105.00039,-15.16404,-104.99178,-0.00
864.00000,1.47168,2.37516,7.78058,-0.29456,0.13876,0.00389,1.57098,-13.95397,-104.99737,-14.74625,-104.98630,-0.00
864.05000,0.24818,-1.12412,10.95550,-0.20597,0.12569,0.00167,1.57084,-13.53449,-104.98783,-14.32722,-104.98067,-0.00
864.10000,-0.80547,-2.12175,12.18191,-0.05932,0.07174,0.00269,1.57073,-13.11313,-104.97735,-13.90901,-104.97768,0.00
864.15000,-0.87554,-3.77954,15.14285,0.22642,0.09138,0.00170,1.57044,-12.69306,-104.97176,-13.49333,-104.97889,0.00
864.20000,1.86051,-3.94752,16.27652,0.50586,0.18326,-0.00160,1.57036,-12.27572,-104.97255,-13.07523,-104.98589,0.00
864.25000,-0.97415,3.55754,5.28402,0.19814,0.06509,0.00794,1.56984,-11.85592,-104.98623,-12.65600,-104.99228,0.00
864.30000,-1.70461,4.01017,4.39687,-0.05256,-0.03692,0.00268,1.56963,-11.43456,-104.99817,-12.23923,-104.99277,0.00
864.35000,-1.29516,3.40543,4.90005,-0.25995,-0.12312,0.00348,1.56964,-11.01729,-105.00028,-11.82431,-104.98829,0.00
864.40000,-0.81447,2.21111,6.61941,-0.38181,-0.17545,-0.00174,1.56974,-10.60348,-104.99368,-11.41059,-104.98000,0.00
864.45000,0.35217,-1.97301,10.96115,-0.24124,-0.14256,-0.00497,1.57009,-10.19223,-104.98031,-10.99682,-104.97269,0.00
864.50000,0.93856,-2.89365,12.62529,-0.05456,-0.08365,-0.00353,1.57021,-9.78120,-104.96758,-10.58219,-104.96949,-0.00
864.55000,1.13727,-1.86896,12.75499,0.07420,-0.01727,-0.00287,1.57037,-9.36868,-104.96168,-10.16624,-104.96887,-0.00
864.60000,0.85417,-0.38135,11.96712,0.09932,0.03502,-0.00205,1.57048,-8.95373,-104.96138,-9.74933,-104.96907,0.00
864.65000,0.46721,0.47490,10.63019,0.06189,0.06118,-0.00218,1.57059,-8.53671,-104.96331,-9.33187,-104.96885,0.00
864.70000,0.08147,0.63428,9.60465,0.01402,0.06098,-0.00235,1.57070,-8.11840,-104.96470,-8.91425,-104.96791,0.00
864.75000,-0.20199,0.39151,8.97178,-0.01527,0.04244,-0.00293,1.57082,-7.69970,-104.96459,-8.49681,-104.96641,0.00
864.80000,-0.32895,0.07676,8.81596,-0.02175,0.01660,-0.00299,1.57097,-7.28134,-104.96324,-8.07977,-104.96475,0.00
864.85000,-0.30531,-0.15054,9.07388,-0.01455,-0.00650,-0.00435,1.57115,-6.86375,-104.96143,-7.66315,-104.96322,0.00
864.90000,-0.17504,-0.18177,9.48202,-0.00423,-0.02063,-0.00352,1.57136,-6.44701,-104.95979,-7.24681,-104.96199,0.00
864.95000,-0.01856,-0.12426,9.86894,0.00325,-0.02410,-0.00328,1.57152,-6.03089,-104.95862,-6.83058,-104.96097,0.00
865.00000,0.11087,-0.07300,10.10831,0.00488,-0.01904,-0.00419,1.57171,-5.61506,-104.95780,-6.41431,-104.96007,0.00
865.05000,0.17995,-0.04373,10.24702,0.00287,-0.00959,-0.00544,1.57195,-5.19918,-104.95720,-5.99791,-104.95922,0.00
865.10000,0.18545,-0.01739,10.05542,0.00055,-0.00006,-0.00515,1.57223,-4.78303,-104.95673,-5.58134,-104.95848,-0.00
865.15000,0.14604,0.02390,9.97427,-0.00002,0.00656,-0.00266,1.57242,-4.36656,-104.95634,-5.16464,-104.95784,-0.00
865.20000,0.08545,0.03889,9.92893,0.00046,0.00907,-0.00062,1.57249,-3.94981,-104.95593,-4.74788,-104.95725,-0.00
865.25000,0.03163,0.03749,9.79317,0.00055,0.00795,0.00069,1.57248,-3.53291,-104.95543,-4.33112,-104.95666,-0.00
865.30000,-0.00190,0.03226,9.76331,0.00032,0.00468,0.00130,1.57242,-3.11600,-104.95484,-3.91441,-104.95603,-0.00
865.35000,-0.01072,0.05491,9.68804,0.00032,0.00096,0.00312,1.57231,-2.69917,-104.95416,-3.49775,-104.95539,-0.00
865.40000,0.00046,0.08087,9.75016,0.00082,-0.00189,0.00517,1.57210,-2.28246,-104.95338,-3.08115,-104.95469,-0.00
865.45000,0.02182,0.10774,9.69918,0.00114,-0.00324,0.00755,1.57177,-1.86587,-104.95242,-2.66458,-104.95387,-0.01
865.50000,0.04267,0.17438,9.86167,0.00174,-0.00314,0.01213,1.57127,-1.44934,-104.95122,-2.24802,-104.95292,-0.01
865.55000,0.05686,0.19176,9.93129,0.00206,-0.00207,0.01452,1.57058,-1.03284,-104.94968,-1.83144,-104.95168,-0.01
865.60000,0.06290,0.19685,9.78727,0.00117,-0.00069,0.01666,1.56979,-0.61631,-104.94764,-1.41485,-104.95011,-0.01
865.65000,0.06058,0.20470,9.81288,0.00057,0.00047,0.01829,1.56891,-0.19975,-104.94514,-0.99824,-104.94817,-0.01
865.70000,0.05235,0.20633,9.86828,0.00023,0.00112,0.01978,1.56795,0.21685,-104.94214,-0.58162,-104.94583,-0.01
865.75000,0.04420,0.21922,9.75536,0.00036,0.00121,0.02164,1.56691,0.63348,-104.93864,-0.16500,-104.94308,-0.01
865.80000,0.03808,0.22351,9.78661,0.00060,0.00089,0.02287,1.56579,1.05011,-104.93462,0.25161,-104.93986,-0.01
865.85000,0.03446,0.26433,9.72857,0.00096,0.00041,0.02593,1.56457,1.46673,-104.93005,0.66821,-104.93619,-0.01
865.90000,0.03303,0.34216,9.80377,0.00210,-0.00003,0.03096,1.56313,1.88333,-104.92489,1.08479,-104.93200,-0.02
865.95000,0.03324,0.44136,9.80056,0.00338,-0.00029,0.03794,1.56139,2.29990,-104.91898,1.50134,-104.92719,-0.02
866.00000,0.03317,0.56087,9.79665,0.00448,-0.00034,0.04672,1.55924,2.71643,-104.91208,1.91787,-104.92159,-0.02
866.05000,0.03403,0.60311,9.75221,0.00432,-0.00025,0.05260,1.55671,3.13292,-104.90393,2.33437,-104.91495,-0.02
866.10000,0.03634,0.60917,9.79314,0.00246,-0.00010,0.05675,1.55396,3.54937,-104.89431,2.75083,-104.90714,-0.03
866.15000,0.03511,0.66047,9.81800,0.00147,0.00007,0.06269,1.55096,3.96577,-104.88321,3.16726,-104.89813,-0.03
866.20000,0.02984,0.74994,9.87110,0.00243,0.00023,0.07092,1.54759,4.38212,-104.87057,3.58364,-104.88782,-0.03
866.25000,0.02763,0.77935,9.77114,0.00322,0.00030,0.07617,1.54387,4.79841,-104.85619,3.99995,-104.87597,-0.03
866.30000,0.03186,0.71778,9.82028,0.00159,0.00023,0.07666,1.54003,5.21460,-104.83988,4.41620,-104.86245,-0.03
866.35000,0.03626,0.65587,9.82162,-0.00085,0.00011,0.07532,1.53623,5.63071,-104.82174,4.83239,-104.84726,-0.03
866.40000,0.03026,0.75676,9.76248,-0.00032,0.00010,0.08158,1.53232,6.04674,-104.80195,5.24852,-104.83060,-0.04
866.45000,0.02016,0.88999,9.79505,0.00349,0.00020,0.09039,1.52799,6.46268,-104.78049,5.66455,-104.81230,-0.04
866.50000,0.01639,0.99760,9.83113,0.00569,0.00028,0.09903,1.52322,6.87849,-104.75694,6.08044,-104.79212,-0.04
866.55000,0.01636,1.04659,9.85887,0.00524,0.00028,0.10488,1.51808,7.29412,-104.73104,6.49619,-104.76982,-0.04
866.60000,0.02262,1.00355,9.80971,0.00237,0.00019,0.10609,1.51278,7.70955,-104.70260,6.91179,-104.74521,-0.04
866.65000,0.02235,1.03931,9.74241,0.00029,0.00016,0.11093,1.50735,8.12478,-104.67164,7.32724,-104.71839,-0.05
866.70000,0.01350,1.12439,9.83248,0.00158,0.00026,0.11774,1.50161,8.53982,-104.63824,7.74250,-104.68929,-0.05
866.75000,0.00715,1.22255,9.88499,0.00361,0.00039,0.12644,1.49548,8.95460,-104.60217,8.15753,-104.65776,-0.06
866.80000,-0.00117,1.33370,9.84934,0.00539,0.00051,0.13644,1.48887,9.36909,-104.56323,8.57230,-104.62362,-0.05
866.85000,0.00429,1.31187,9.85764,0.00450,0.00045,0.13902,1.48193,9.78323,-104.52115,8.98676,-104.58653,-0.06
866.90000,0.00687,1.36533,9.77974,0.00211,0.00039,0.14565,1.47482,10.19697,-104.47576,9.40093,-104.54655,-0.05
866.95000,0.00556,1.33228,9.80984,0.00143,0.00034,0.14666,1.46747,10.61033,-104.42719,9.81474,-104.50345,-0.06
867.00000,0.01481,1.30640,9.84040,-0.00017,0.00028,0.14849,1.46010,11.02324,-104.37526,10.22822,-104.45729,-0.06
867.05000,0.01052,1.33010,9.80259,0.00032,0.00033,0.15073,1.45260,11.43574,-104.32018,10.64133,-104.40807,-0.06
867.10000,0.00468,1.39171,9.80410,0.00181,0.00047,0.15613,1.44493,11.84779,-104.26191,11.05403,-104.35578,-0.07
867.15000,-0.00971,1.54398,9.86270,0.00440,0.00069,0.16522,1.43687,12.25934,-104.20035,11.46627,-104.30034,-0.07
867.20000,-0.01251,1.58733,9.83840,0.00539,0.00076,0.17043,1.42843,12.67030,-104.13523,11.87796,-104.24145,-0.07
867.25000,-0.00537,1.59508,9.81643,0.00350,0.00066,0.17416,1.41980,13.08058,-104.06627,12.28908,-104.17899,-0.07
867.30000,-0.00767,1.62451,9.81873,0.00200,0.00060,0.17844,1.41097,13.49017,-103.99350,12.69960,-104.11292,-0.07
867.35000,-0.01155,1.66364,9.82358,0.00175,0.00061,0.18330,1.40191,13.89902,-103.91686,13.10947,-104.04317,-0.08
867.40000,-0.02207,1.77640,9.80200,0.00296,0.00074,0.19160,1.39252,14.30707,-103.83627,13.51863,-103.96971,-0.08
867.45000,-0.02603,1.80314,9.71762,0.00413,0.00082,0.19688,1.38276,14.71425,-103.75158,13.92698,-103.89230,-0.08
867.50000,-0.02284,1.83772,9.80620,0.00353,0.00082,0.20269,1.37276,15.12044,-103.66257,14.33450,-103.81086,-0.07
867.55000,-0.01442,1.78233,9.85747,0.00206,0.00070,0.20232,1.36260,15.52562,-103.56924,14.74110,-103.72519,-0.08
867.60000,-0.00464,1.76006,9.84307,-0.00009,0.00060,0.20375,1.35246,15.92972,-103.47154,15.14682,-103.63540,-0.07
867.65000,-0.00627,1.72752,9.83415,-0.00021,0.00062,0.20307,1.34227,16.33280,-103.36969,15.55158,-103.54143,-0.08
867.70000,-0.01176,1.78520,9.78827,0.00074,0.00077,0.20782,1.33201,16.73479,-103.26366,15.95538,-103.44345,-0.08
867.75000,-0.02674,1.87420,9.86060,0.00329,0.00101,0.21238,1.32148,17.13567,-103.15351,16.35808,-103.34129,-0.08
867.80000,-0.03084,1.95562,9.78517,0.00436,0.00114,0.21863,1.31069,17.53527,-103.03896,16.75964,-103.23491,-0.09
867.85000,-0.03703,2.01623,9.79386,0.00454,0.00118,0.22358,1.29960,17.93352,-102.91992,17.15992,-103.12412,-0.09
867.90000,-0.03984,2.08029,9.74782,0.00380,0.00115,0.22974,1.28826,18.33028,-102.79620,17.55888,-103.00887,-0.09
867.95000,-0.04416,2.11483,9.75108,0.00330,0.00111,0.23455,1.27662,18.72547,-102.66773,17.95641,-102.88900,-0.09
868.00000,-0.03446,2.07737,9.82732,0.00197,0.00097,0.23635,1.26483,19.11897,-102.53436,18.35243,-102.76443,-0.09
868.05000,-0.02967,2.08104,9.82084,0.00083,0.00090,0.23852,1.25295,19.51075,-102.39613,18.74693,-102.63517,-0.09
868.10000,-0.02554,2.04235,9.82491,0.00050,0.00087,0.23834,1.24101,19.90080,-102.25314,19.13982,-102.50117,-0.09
868.15000,-0.02145,2.03742,9.83364,0.00036,0.00092,0.23943,1.22907,20.28905,-102.10541,19.53110,-102.36251,-0.09
868.20000,-0.02134,2.02349,9.79449,0.00082,0.00100,0.23884,1.21711,20.67551,-101.95304,19.92067,-102.21917,-0.09
868.25000,-0.02745,2.08834,9.82518,0.00155,0.00116,0.24234,1.20509,21.06010,-101.79603,20.30852,-102.07125,-0.09
868.30000,-0.03838,2.13587,9.79682,0.00300,0.00133,0.24491,1.19288,21.44278,-101.63442,20.69451,-101.91864,-0.09
868.35000,-0.03518,2.13699,9.74628,0.00287,0.00134,0.24727,1.18057,21.82337,-101.46803,21.07857,-101.76132,-0.09
868.40000,-0.04314,2.21133,9.78209,0.00279,0.00135,0.25131,1.16809,22.20181,-101.29687,21.46061,-101.59929,-0.09
868.45000,-0.04306,2.21852,9.81815,0.00256,0.00130,0.25310,1.15546,22.57799,-101.12087,21.84053,-101.43244,-0.09
868.50000,-0.03705,2.20969,9.76891,0.00156,0.00119,0.25459,1.14276,22.95180,-100.93998,22.21828,-101.26078,-0.09
868.55000,-0.02883,2.12798,9.84043,0.00055,0.00105,0.25294,1.13006,23.32322,-100.75426,22.59378,-101.08428,-0.09
868.60000,-0.02445,2.15931,9.79904,-0.00014,0.00102,0.25334,1.11742,23.69220,-100.56378,22.96705,-100.90305,-0.09
868.65000,-0.02918,2.14973,9.77388,0.00059,0.00111,0.25310,1.10475,24.05878,-100.36868,23.33798,-100.71710,-0.09
868.70000,-0.02510,2.13027,9.80931,0.00091,0.00117,0.25273,1.09210,24.42285,-100.16894,23.70653,-100.52649,-0.09
868.75000,-0.02656,2.13470,9.79248,0.00123,0.00125,0.25286,1.07947,24.78438,-99.96465,24.07266,-100.33124,-0.09
868.80000,-0.02855,2.14669,9.85129,0.00146,0.00130,0.25302,1.06682,25.14332,-99.75582,24.43630,-100.13138,-0.10
